study,cluster,url,peer_reviewed,ground,ground_abbr,language,cluster_number,treatment_group_manuscript,treatment_group,control_group_manuscript,control_group,treatment_control,can_gender,can_education,can_employment,can_migrant_generation,year_research_start,month_research_start,quarter_research_start,year_research_end,month_research_end,quarter_research_end,country,us_state,country_iso3,region,subregion,subregion2,callback_type,agent_type,audit_type,airbnb,urbanisation,information,matched_design,identical_comparison_group,application_count_maj,application_count_min,callback_count_maj,callback_count_min,noncallback_count_maj,noncallback_count_min,rrate,rrate_ln,prrate_maj,prrate_min,prratio,prratio_ln,prratio_ln_se,prratio_ln_v,prratio_ln_p,prratio_ln_v_inv,prratio_std,dratio,odds_maj,odds_min,oddsratio,oddsratio_ln,oddsratio_ln_se,source_pagination,source_table,source_figure,source_appendix,general_comments,peer_reviewer_count,info_binary,region_agg,time_research_start,time_research_end,year_mid,year_mid_z,year_mid_fct,period_broad,period_narrow,flag_in_scope_ground,flag_complete_counts,flag_valid_effect,flag_main_sample
Flynn (2017),Flynn (2017) 1,https://ecommons.luc.edu/luc_theses/3561?utm_source=ecommons.luc.edu%2Fluc_theses%2F3561&utm_medium=PDF&utm_campaign=PDFCoverPages,No,Ethno-racial origin,ero,English,1,Black,"Black, Central African, African American",White,"Northern American, Australian, White","African American, Central African, Black x Northern American, Australian, White",Male,Various or Unknown,Mixed or Unknown,Unknown or NA,2016,November,4,2016,December,4,United States,Illinois,USA,North America,North America,North America,Viewing invitation,Mixed or Unknown,Email,No,Urban,No information,Yes,No,96,96,32,19,64,77,0.265625,-1.3256697393034558,0.3333333333333333,0.19791666666666666,0.59375,-0.5212969236332861,0.251094097131006,0.06304824561403508,3.9825707231909133,15.860869565217394,-2.0761018661514146,-0.40625,0.5,0.24675324675324675,0.4935064935064935,-0.7062192621272981,0.33540064390871616,34,2,,Yes,,2,Standard,North America,2016.75,2016.75,2016,0.07716428660942787,2016,2011-2020,2016-2020,TRUE,TRUE,TRUE,TRUE
Flynn (2017),Flynn (2017) 2,https://ecommons.luc.edu/luc_theses/3561?utm_source=ecommons.luc.edu%2Fluc_theses%2F3561&utm_medium=PDF&utm_campaign=PDFCoverPages,No,Ethno-racial origin,ero,English,2,Black,"Black, Central African, African American",White,"Northern American, Australian, White","African American, Central African, Black x Northern American, Australian, White",Female,Various or Unknown,Mixed or Unknown,Unknown or NA,2016,November,4,2016,December,4,United States,Illinois,USA,North America,North America,North America,Viewing invitation,Mixed or Unknown,Email,No,Urban,No information,Yes,No,96,96,37,21,59,75,0.3020833333333333,-1.1970523614813622,0.3854166666666667,0.21875,0.5675675675675675,-0.5663954749208014,0.23197573431878885,0.05381274131274131,4.310795708596686,18.582959641255606,-2.441615182657173,-0.43243243243243246,0.6271186440677966,0.28,0.44648648648648653,-0.8063461445513923,0.32392678265586633,34,2,,Yes,,2,Standard,North America,2016.75,2016.75,2016,0.07716428660942787,2016,2011-2020,2016-2020,TRUE,TRUE,TRUE,TRUE
Flynn (2017),Flynn (2017) 3,https://ecommons.luc.edu/luc_theses/3561?utm_source=ecommons.luc.edu%2Fluc_theses%2F3561&utm_medium=PDF&utm_campaign=PDFCoverPages,No,Gender,gen,English,3,Female,Female,Male,Male,Female x Male,Unknown or NA,Various or Unknown,Mixed or Unknown,Unknown or NA,2016,November,4,2016,December,4,United States,Illinois,USA,North America,North America,North America,Viewing invitation,Mixed or Unknown,Email,No,Urban,No information,Yes,No,96,96,32,37,64,59,0.359375,-1.0233888674305223,0.3333333333333333,0.3854166666666667,1.1562500000000002,0.14518200984449808,0.19350373043870162,0.0374436936936937,5.167859026453144,26.70676691729323,0.7502801600534985,0.15625000000000022,0.5,0.6271186440677966,1.2542372881355932,0.2265276492984503,0.301415294186277,34,2,,Yes,,2,Standard,North America,2016.75,2016.75,2016,0.07716428660942787,2016,2011-2020,2016-2020,TRUE,TRUE,TRUE,TRUE
Fredholm & Stanicic (2018),Fredholm & Stanicic (2018) 1,http://hdl.handle.net/2077/59153,No,Ethno-racial origin,ero,English,1,Bangladeshi,Asian,White,"Northern American, Australian, White","Southern Asian, Indian x Northern American, Australian, White",Female,Various or Unknown,Employed,Unknown or NA,2018,November,4,2018,November,4,United Kingdom,,GBR,Europe,Western Europe,Western Europe,Positive reaction,Private owner,Email,No,Urban,Work or income and personal information,Yes,No,399,399,226,229,173,170,0.5701754385964912,-0.5618111784988583,0.5664160401002506,0.5739348370927319,1.013274336283186,0.0131870042819539,0.061474056802974866,0.0037790596598153803,16.267024693115875,264.6160923664416,0.21451332428276884,0.013274336283185972,1.30635838150289,1.3470588235294119,1.0311556480999482,0.0306801617294712,0.14301849792988983,21,4,,No,,2,Extensive,Europe,2018.75,2018.75,2018,0.4766951106784398,2018,2011-2020,2016-2020,TRUE,TRUE,TRUE,TRUE
Friedman & Squires (2010),Friedman & Squires (2010) 1,https://web.archive.org/web/20210419190930/https://www.researchgate.net/profile/Samantha-Friedman-3/publication/228884149_Cybersegregation_in_Boston_and_Dallas_Is_Neil_a_More_Desirable_Tenant_than_Tyrone_or_Jorge/links/542bc2a90cf29bbc126a9e55/Cybersegregation-in-Boston-and-Dallas-Is-Neil-a-More-Desirable-Tenant-than-Tyrone-or-Jorge.pdf,No,Ethno-racial origin,ero,English,1,Black,"Black, Central African, African American",White,"Northern American, Australian, White","African American, Central African, Black x Northern American, Australian, White",Male,Various or Unknown,Mixed or Unknown,Unknown or NA,2009,January,1,2009,May,2,United States,Texas,USA,North America,North America,North America,Positive reaction,Mixed or Unknown,Email,No,Urban,No information,Yes,Yes,726,726,565,540,161,186,0.7610192837465565,-0.27309658143288823,0.778236914600551,0.743801652892562,0.9557522123893805,-0.04525659158812095,0.029443885946619074,8.669424196375122e-4,33.96290835431748,1153.479143883768,-1.5370454725361271,-0.04424778761061954,3.5093167701863353,2.903225806451613,0.8272908935198402,-0.18959890031685905,0.12332594036341965,34,2,,No,,2,Standard,North America,2009,2009.25,2009,-1.3211935976321139,2009,1999-2010,2006-2010,TRUE,TRUE,TRUE,TRUE
Friedman & Squires (2010),Friedman & Squires (2010) 1,https://web.archive.org/web/20210419190930/https://www.researchgate.net/profile/Samantha-Friedman-3/publication/228884149_Cybersegregation_in_Boston_and_Dallas_Is_Neil_a_More_Desirable_Tenant_than_Tyrone_or_Jorge/links/542bc2a90cf29bbc126a9e55/Cybersegregation-in-Boston-and-Dallas-Is-Neil-a-More-Desirable-Tenant-than-Tyrone-or-Jorge.pdf,No,Ethno-racial origin,ero,English,1,Hispanic,"Hispanic, Southern American",White,"Northern American, Australian, White","Hispanic, Southern American, Latin American, Caribbean x Northern American, Australian, White",Male,Various or Unknown,Mixed or Unknown,Unknown or NA,2009,January,1,2009,May,2,United States,Texas,USA,North America,North America,North America,Positive reaction,Mixed or Unknown,Email,No,Urban,No information,Yes,Yes,726,726,565,534,161,192,0.7568870523415978,-0.27854124098112004,0.778236914600551,0.7355371900826446,0.9451327433628318,-0.056429892186246146,0.029795129531781248,8.87749743815623e-4,33.562532390850684,1126.4435804869015,-1.8939300843130984,-0.05486725663716818,3.5093167701863353,2.78125,0.792533185840708,-0.23252089922956465,0.12272768285114681,34,2,,No,,2,Standard,North America,2009,2009.25,2009,-1.3211935976321139,2009,1999-2010,2006-2010,TRUE,TRUE,TRUE,TRUE
Friedman & Squires (2010),Friedman & Squires (2010) 1,https://web.archive.org/web/20210419190930/https://www.researchgate.net/profile/Samantha-Friedman-3/publication/228884149_Cybersegregation_in_Boston_and_Dallas_Is_Neil_a_More_Desirable_Tenant_than_Tyrone_or_Jorge/links/542bc2a90cf29bbc126a9e55/Cybersegregation-in-Boston-and-Dallas-Is-Neil-a-More-Desirable-Tenant-than-Tyrone-or-Jorge.pdf,No,Ethno-racial origin,ero,English,1,Hispanic,"Hispanic, Southern American",White,"Northern American, Australian, White","Hispanic, Southern American, Latin American, Caribbean x Northern American, Australian, White",Male,Various or Unknown,Mixed or Unknown,Unknown or NA,2009,January,1,2009,May,2,United States,Massachusetts,USA,North America,North America,North America,Positive reaction,Mixed or Unknown,Email,No,Urban,No information,Yes,Yes,739,739,513,502,226,237,0.6867388362652233,-0.3758012100322594,0.6941813261163735,0.6792963464140731,0.9785575048732944,-0.02167572547904028,0.03514241974350346,0.001234989665428582,28.455638720918277,809.7233750154235,-0.6167966132453734,-0.021442495126705596,2.269911504424779,2.1181434599156117,0.9331392240563903,-0.06920086734188577,0.11218528270260654,34,2,,No,,2,Standard,North America,2009,2009.25,2009,-1.3211935976321139,2009,1999-2010,2006-2010,TRUE,TRUE,TRUE,TRUE
Friedman & Squires (2010),Friedman & Squires (2010) 1,https://web.archive.org/web/20210419190930/https://www.researchgate.net/profile/Samantha-Friedman-3/publication/228884149_Cybersegregation_in_Boston_and_Dallas_Is_Neil_a_More_Desirable_Tenant_than_Tyrone_or_Jorge/links/542bc2a90cf29bbc126a9e55/Cybersegregation-in-Boston-and-Dallas-Is-Neil-a-More-Desirable-Tenant-than-Tyrone-or-Jorge.pdf,No,Ethno-racial origin,ero,English,1,Black,"Black, Central African, African American",White,"Northern American, Australian, White","African American, Central African, Black x Northern American, Australian, White",Male,Various or Unknown,Mixed or Unknown,Unknown or NA,2009,January,1,2009,May,2,United States,Massachusetts,USA,North America,North America,North America,Positive reaction,Mixed or Unknown,Email,No,Urban,No information,Yes,Yes,739,739,513,493,226,246,0.6806495263870095,-0.38470775084846254,0.6941813261163735,0.6671177266576455,0.9610136452241714,-0.039766671128079543,0.035656070434661506,0.0012713553588415425,28.045715296430796,786.5621464884522,-1.1152847367449132,-0.03898635477582857,2.269911504424779,2.0040650406504064,0.8828824545555396,-0.12456320778815648,0.11165811531717162,34,2,,No,,2,Standard,North America,2009,2009.25,2009,-1.3211935976321139,2009,1999-2010,2006-2010,TRUE,TRUE,TRUE,TRUE
"Friedman, Reynolds, Scovill, Brassier, Campbell, & Balou (2013)","Friedman, Reynolds, Scovill, Brassier, Campbell, & Balou (2013) 1",https://doi.org/10.2139/ssrn.2284243,No,Gender,gen,English,1,Female,Female,Male,Male,Female x Male,Unknown or NA,Various or Unknown,Mixed or Unknown,Unknown or NA,2011,June,2,2011,October,4,United States,Various,USA,North America,North America,North America,Positive reaction,Mixed or Unknown,Email,No,Urban,No information,No,No,3424,3409,1267,1261,2157,2148,0.3699692667935021,-0.9943353395140303,0.370035046728972,0.36990319741859784,0.9996436842630457,-3.563792324898923e-4,0.03157356748427,9.96890163683752e-4,31.672062414176082,1003.1195375674653,-0.011287265294536037,-3.563157369542713e-4,0.5873898933704219,0.5870577281191807,0.9994345063560163,-5.656535958184271e-4,0.050114305381065816,"14, 15","3, 4",,No,,2,Standard,North America,2011.25,2011.75,2011,-0.9216627735631019,2011,2011-2020,2011-2015,TRUE,TRUE,TRUE,TRUE
"Friedman, Reynolds, Scovill, Brassier, Campbell, & Balou (2013)","Friedman, Reynolds, Scovill, Brassier, Campbell, & Balou (2013) 2",https://doi.org/10.2139/ssrn.2284243,No,Sexual orientation,seo,English,2,Lesbian,Same-sex orientation,Hetero,Heterosexual orientation,Same-sex orientation x Heterosexual orientation,Female,Various or Unknown,Mixed or Unknown,Unknown or NA,2011,June,2,2011,October,4,United States,Various,USA,North America,North America,North America,Positive reaction,Mixed or Unknown,Email,No,Urban,No information,Yes,No,3409,3409,1261,1264,2148,2145,0.37034320915224406,-0.9933251109883882,0.36990319741859784,0.3707832208858903,1.0023790642347343,0.0023762387418831653,0.0315828804980821,9.974783405561345e-4,31.662723102812805,1002.5280342853957,0.07523818931042293,0.0023790642347343294,0.5870577281191807,0.5892773892773893,1.0037809929959016,0.0037738630085209584,0.05015885232454806,15,4,,No,,2,Standard,North America,2011.25,2011.75,2011,-0.9216627735631019,2011,2011-2020,2011-2015,TRUE,TRUE,TRUE,TRUE
"Friedman, Reynolds, Scovill, Brassier, Campbell, & Balou (2013)","Friedman, Reynolds, Scovill, Brassier, Campbell, & Balou (2013) 3",https://doi.org/10.2139/ssrn.2284243,No,Sexual orientation,seo,English,3,Gay,Same-sex orientation,Hetero,Heterosexual orientation,Same-sex orientation x Heterosexual orientation,Male,Various or Unknown,Mixed or Unknown,Unknown or NA,2011,June,2,2011,October,4,United States,Various,USA,North America,North America,North America,Positive reaction,Mixed or Unknown,Email,No,Urban,No information,Yes,No,3424,3424,1267,1252,2157,2172,0.3678446261682243,-1.000094641468968,0.370035046728972,0.36565420560747663,0.9881610102604578,-0.011909628661095219,0.03168400034452519,0.0010038758778318723,31.56167116292795,996.1390865967979,-0.3758877834740692,-0.011838989739542227,0.5873898933704219,0.576427255985267,0.9813366938912557,-0.01883966332576495,0.0501198567963226,14,3,,No,,2,Standard,North America,2011.25,2011.75,2011,-0.9216627735631019,2011,2011-2020,2011-2015,TRUE,TRUE,TRUE,TRUE
Fritzson & Jansson (2022),Fritzson & Jansson (2022) 1,https://doi.org/10.2139/ssrn.4058828,No,Gender,gen,English,1,Female,Female,Male,Male,Female x Male,Unknown or NA,Various or Unknown,Mixed or Unknown,Unknown or NA,2021,April,2,2021,May,2,Sweden,,SWE,Europe,Western Europe,Northern Europe,Positive reaction,Private owner,Email,No,Non-urban,No information,No,No,72,56,41,41,31,15,0.640625,-0.44531101665536404,0.5694444444444444,0.7321428571428571,1.2857142857142856,0.251314428280906,0.1305161141731024,0.017034456058846303,7.661889157025534,58.70454545454545,1.9255432930495449,0.2857142857142856,1.3225806451612903,2.7333333333333334,2.066666666666667,0.7259370033829363,0.38432436689295896,28,2B,,Yes,Callbacks extracted using external replication dataset: https://doi.org/10.7910/DVN/1RTG5N.,2,Standard,Europe,2021.25,2021.25,2021,1.0759913467819577,2021,2021-2024,2021-2024,TRUE,TRUE,TRUE,TRUE
Fritzson & Jansson (2022),Fritzson & Jansson (2022) 2,https://doi.org/10.2139/ssrn.4058828,No,Gender,gen,English,2,Female,Female,Male,Male,Female x Male,Unknown or NA,Various or Unknown,Mixed or Unknown,Unknown or NA,2021,April,2,2021,May,2,Sweden,,SWE,Europe,Western Europe,Northern Europe,Positive reaction,Real estate agent,Email,No,Non-urban,No information,No,No,30,20,16,16,14,4,0.64,-0.4462871026284195,0.5333333333333333,0.8,1.5,0.4054651081081644,0.2041241452319315,0.041666666666666664,4.898979485566356,24,1.986365246734842,0.5,1.1428571428571428,4,3.5,1.252762968495368,0.6681531047810609,28,2B,,Yes,Callbacks extracted using external replication dataset: https://doi.org/10.7910/DVN/1RTG5N.,2,Standard,Europe,2021.25,2021.25,2021,1.0759913467819577,2021,2021-2024,2021-2024,TRUE,TRUE,TRUE,TRUE
Fritzson & Jansson (2022),Fritzson & Jansson (2022) 3,https://doi.org/10.2139/ssrn.4058828,No,Gender,gen,English,3,Female,Female,Male,Male,Female x Male,Unknown or NA,Various or Unknown,Mixed or Unknown,Unknown or NA,2021,April,2,2021,May,2,Sweden,,SWE,Europe,Western Europe,Northern Europe,Positive reaction,Private owner,Email,No,Urban,No information,No,No,99,113,54,68,45,45,0.5754716981132075,-0.5525652299387559,0.5454545454545454,0.6017699115044248,1.1032448377581123,0.09825569003408188,0.11947314864991924,0.0142738332483257,8.370081573142468,70.0582655410591,0.8224081406106668,0.10324483775811233,1.2,1.511111111111111,1.2592592592592593,0.23052365861183235,0.2786913082891251,28,2B,,Yes,Callbacks extracted using external replication dataset: https://doi.org/10.7910/DVN/1RTG5N.,2,Standard,Europe,2021.25,2021.25,2021,1.0759913467819577,2021,2021-2024,2021-2024,TRUE,TRUE,TRUE,TRUE
Fritzson & Jansson (2022),Fritzson & Jansson (2022) 4,https://doi.org/10.2139/ssrn.4058828,No,Gender,gen,English,4,Female,Female,Male,Male,Female x Male,Unknown or NA,Various or Unknown,Mixed or Unknown,Unknown or NA,2021,April,2,2021,May,2,Sweden,,SWE,Europe,Western Europe,Northern Europe,Positive reaction,Real estate agent,Email,No,Urban,No information,No,No,2,10,1,5,1,5,0.5,-0.6931471805599453,0.5,0.5,1,0,0.7745966692414834,0.6000000000000001,1.2909944487358056,1.6666666666666665,0,0,1,1,1,0,1.5491933384829668,28,2B,,Yes,Callbacks extracted using external replication dataset: https://doi.org/10.7910/DVN/1RTG5N.,2,Standard,Europe,2021.25,2021.25,2021,1.0759913467819577,2021,2021-2024,2021-2024,TRUE,TRUE,TRUE,TRUE
Fumarco (2017),Fumarco (2017) 1,https://doi.org/10.3368/le.93.4.567,Yes,Health and disability,hed,English,1,Blind with guide dog,Physical disability,Not blind and no guide dog,No disability,Physical disability x No disability,Male,Various or Unknown,Mixed or Unknown,Unknown or NA,2013,April,2,2013,June,2,Italy,,ITA,Europe,Western Europe,Southern Europe,Viewing invitation,Private owner,Email,No,Mixed,No information,No,No,334,332,262,221,72,111,0.7252252252252253,-0.3212730168878164,0.7844311377245509,0.6656626506024096,0.8485928446610871,-0.16417577818313217,0.04832825883620097,0.002335620602138837,20.69182759903065,428.1517293880064,-3.397096898102068,-0.1514071553389129,3.638888888888889,1.990990990990991,0.547142562409738,-0.6030458845396228,0.17674721686311137,573,1,,No,,2,Standard,Europe,2013.25,2013.25,2013,-0.52213194949409,2013,2011-2020,2011-2015,TRUE,TRUE,TRUE,TRUE
Gaddis & Ghoshal (2015),Gaddis & Ghoshal (2015) 1,https://www.jstor.org/stable/24541838,Yes,Ethno-racial origin,ero,English,1,Arab,"Arab, North African, Turkish",White,"Northern American, Australian, White","Middle Eastern, Northern African, Arab x Northern American, Australian, White",Female,Higher education,Employed,Unknown or NA,2014,May,2,2014,August,3,United States,California,USA,North America,North America,North America,Positive reaction,Private owner,Email,No,Urban,Work or income related information,Yes,No,155,155,74,65,81,90,0.4483870967741935,-0.8020983643485002,0.4774193548387097,0.41935483870967744,0.8783783783783784,-0.1296778233085326,0.12647095750280887,0.01599490309167729,7.906953657544582,62.51991614255764,-1.025356539311822,-0.1216216216216216,0.9135802469135802,0.7222222222222222,0.7905405405405406,-0.2350383389663589,0.22881197307305773,"289, 290",1,1,No,Shared housing market.,2,Extensive,North America,2014.25,2014.5,2014,-0.32236653745958405,2014,2011-2020,2011-2015,TRUE,TRUE,TRUE,TRUE
Gaddis & Ghoshal (2015),Gaddis & Ghoshal (2015) 2,https://www.jstor.org/stable/24541838,Yes,Ethno-racial origin,ero,English,2,Arab,"Arab, North African, Turkish",White,"Northern American, Australian, White","Middle Eastern, Northern African, Arab x Northern American, Australian, White",Female,Higher education,Employed,Unknown or NA,2014,May,2,2014,August,3,United States,New York,USA,North America,North America,North America,Positive reaction,Private owner,Email,No,Urban,Work or income related information,Yes,No,155,155,84,55,71,100,0.4483870967741935,-0.8020983643485002,0.5419354838709678,0.3548387096774194,0.6547619047619048,-0.4234836136108427,0.1310852939125075,0.017183354280128477,7.6286208021736375,58.19585534335635,-3.2305959041713375,-0.34523809523809523,1.1830985915492958,0.55,0.46488095238095245,-0.7659739225576185,0.23274683054519477,"289, 290",1,1,No,Shared housing market.,2,Extensive,North America,2014.25,2014.5,2014,-0.32236653745958405,2014,2011-2020,2011-2015,TRUE,TRUE,TRUE,TRUE
Gaddis & Ghoshal (2015),Gaddis & Ghoshal (2015) 3,https://www.jstor.org/stable/24541838,Yes,Ethno-racial origin,ero,English,3,Arab,"Arab, North African, Turkish",White,"Northern American, Australian, White","Middle Eastern, Northern African, Arab x Northern American, Australian, White",Female,Higher education,Employed,Unknown or NA,2014,May,2,2014,August,3,United States,Texas,USA,North America,North America,North America,Positive reaction,Private owner,Email,No,Urban,Work or income related information,Yes,No,125,125,57,38,68,87,0.38,-0.9675840262617056,0.456,0.304,0.6666666666666666,-0.40546510810816444,0.16691209998920695,0.027859649122807018,5.991177392559695,35.89420654911839,-2.4292133891694077,-0.33333333333333337,0.8382352941176471,0.4367816091954023,0.521072796934866,-0.6518655215866412,0.2646880887937941,"289, 290",1,1,No,Shared housing market.,2,Extensive,North America,2014.25,2014.5,2014,-0.32236653745958405,2014,2011-2020,2011-2015,TRUE,TRUE,TRUE,TRUE
Gaddis & Ghoshal (2015),Gaddis & Ghoshal (2015) 4,https://www.jstor.org/stable/24541838,Yes,Ethno-racial origin,ero,English,4,Arab,"Arab, North African, Turkish",White,"Northern American, Australian, White","Middle Eastern, Northern African, Arab x Northern American, Australian, White",Female,Higher education,Employed,Unknown or NA,2014,May,2,2014,August,3,United States,Michigan,USA,North America,North America,North America,Positive reaction,Private owner,Email,No,Urban,Work or income related information,Yes,No,125,125,54,37,71,88,0.364,-1.0106014113453965,0.432,0.296,0.6851851851851851,-0.37806613392005006,0.17188817744552864,0.029545545545545542,5.817735779512235,33.84604960021684,-2.1994888743285395,-0.3148148148148149,0.7605633802816901,0.42045454545454547,0.5528198653198654,-0.5927230713569409,0.2664464091547031,"289, 290",1,1,No,Shared housing market.,2,Extensive,North America,2014.25,2014.5,2014,-0.32236653745958405,2014,2011-2020,2011-2015,TRUE,TRUE,TRUE,TRUE
Gaddis & Ghoshal (2020),Gaddis & Ghoshal (2020) 1,https://doi.org/10.1177/2378023120972287,Yes,Ethno-racial origin,ero,English,1,Indian,Asian,White,"Northern American, Australian, White","Southern Asian, Indian x Northern American, Australian, White",Female,Higher education,Employed,Second generation,2013,June,2,2014,August,3,United States,Pennsylvania,USA,North America,North America,North America,Positive reaction,Private owner,Email,No,Urban,Work or income related information,Yes,Yes,104,28,71,22,33,6,0.7045454545454546,-0.35020242943311486,0.6826923076923077,0.7857142857142857,1.1509054325955734,0.14054896528316915,0.11920311307649918,0.01420938216712865,8.389042653258938,70.37603663819777,1.179071264631916,0.15090543259557343,2.1515151515151514,3.6666666666666665,1.704225352112676,0.5331106685554257,0.5064669283047966,8,1,,No,Shared housing market.,2,Extensive,North America,2013.25,2014.5,2013,-0.52213194949409,2013,2011-2020,2011-2015,TRUE,TRUE,TRUE,TRUE
Gaddis & Ghoshal (2020),Gaddis & Ghoshal (2020) 1,https://doi.org/10.1177/2378023120972287,Yes,Ethno-racial origin,ero,English,1,Chinese ,Asian,White,"Northern American, Australian, White","Eastern Asian x Northern American, Australian, White",Female,Higher education,Employed,Second generation,2013,June,2,2014,August,3,United States,Pennsylvania,USA,North America,North America,North America,Positive reaction,Private owner,Email,No,Urban,Work or income related information,Yes,Yes,104,49,71,33,33,16,0.6797385620915033,-0.38604702225106274,0.6826923076923077,0.673469387755102,0.9864903707962057,-0.01360171454408922,0.11984986218011721,0.01436398946459309,8.343772631937973,69.61854173347714,-0.11348961356040434,-0.013509629203794282,2.1515151515151514,2.0625,0.9586267605633804,-0.0422534763481361,0.3703924508522199,8,1,,No,Shared housing market.,2,Extensive,North America,2013.25,2014.5,2013,-0.52213194949409,2013,2011-2020,2011-2015,TRUE,TRUE,TRUE,TRUE
